url,name
https://npb.jp/bis/players/31435133.html,福井 優也
https://npb.jp/bis/players/41545116.html,菊池 保則
https://npb.jp/bis/players/91995131.html,長野 久義
https://npb.jp/bis/players/71775139.html,九里 亜蓮
https://npb.jp/bis/players/71575134.html,矢崎 拓也
https://npb.jp/bis/players/61365139.html,大瀬良 大地
https://npb.jp/bis/players/51355131.html,今村 猛
https://npb.jp/bis/players/91595132.html,岡田 明丈
https://npb.jp/bis/players/21425135.html,野村 祐輔
https://npb.jp/bis/players/01205117.html,永川 勝浩
https://npb.jp/bis/players/31235133.html,中﨑 翔太
https://npb.jp/bis/players/91895130.html,薮田 和樹
https://npb.jp/bis/players/23125132.html,横山 弘樹
https://npb.jp/bis/players/31235118.html,中田 廉
https://npb.jp/bis/players/11415134.html,床田 寛樹
https://npb.jp/bis/players/71775136.html,ケムナ 誠
https://npb.jp/bis/players/21125135.html,一岡 竜司
https://npb.jp/bis/players/01005134.html,高橋 昂也
https://npb.jp/bis/players/21625130.html,塹江 敦哉
https://npb.jp/bis/players/91195130.html,飯田 哲矢
https://npb.jp/bis/players/51655130.html,藤井 皓哉
https://npb.jp/bis/players/53355130.html,Ｋ．ジョンソン
https://npb.jp/bis/players/31935138.html,島内 颯太郎
https://npb.jp/bis/players/91095132.html,高橋 樹也
https://npb.jp/bis/players/53155136.html,山口 翔
https://npb.jp/bis/players/31135134.html,アドゥワ 誠
https://npb.jp/bis/players/21225135.html,戸田 隆矢
https://npb.jp/bis/players/31035138.html,田中 法彦
https://npb.jp/bis/players/73575138.html,Ｋ．レグナルト
https://npb.jp/bis/players/23925136.html,Ｊ．ヘルウェグ
https://npb.jp/bis/players/91295133.html,中村 恭平
https://npb.jp/bis/players/51455134.html,長井 良太
https://npb.jp/bis/players/71375136.html,遠藤 淳志
https://npb.jp/bis/players/71075139.html,中村 祐太
https://npb.jp/bis/players/31635136.html,平岡 敬人
https://npb.jp/bis/players/93595138.html,Ｃ．ローレンス
https://npb.jp/bis/players/53955136.html,Ｇ．フランスア
https://npb.jp/bis/players/81285136.html,中村 奨成
https://npb.jp/bis/players/31135114.html,會澤 翼
https://npb.jp/bis/players/51355115.html,石原 慶幸
https://npb.jp/bis/players/41745119.html,白濱 裕太
https://npb.jp/bis/players/81185133.html,磯村 嘉孝
https://npb.jp/bis/players/81685132.html,船越 涼太
https://npb.jp/bis/players/11915134.html,坂倉 将吾
https://npb.jp/bis/players/51955139.html,曽根 海成
https://npb.jp/bis/players/31335137.html,上本 崇司
https://npb.jp/bis/players/61965139.html,田中 広輔
https://npb.jp/bis/players/51755116.html,小窪 哲也
https://npb.jp/bis/players/91195116.html,安部 友裕
https://npb.jp/bis/players/61965131.html,堂林 翔太
https://npb.jp/bis/players/61565135.html,菊池 涼介
https://npb.jp/bis/players/01405138.html,林 晃汰
https://npb.jp/bis/players/21725130.html,桒原 樹
https://npb.jp/bis/players/01705138.html,小園 海斗
https://npb.jp/bis/players/81785131.html,庄司 隼人
https://npb.jp/bis/players/31235138.html,中神 拓都
https://npb.jp/bis/players/71475132.html,西川 龍馬
https://npb.jp/bis/players/71475138.html,羽月 隆太郎
https://npb.jp/bis/players/43945132.html,Ａ．メヒア
https://npb.jp/bis/players/81785137.html,鈴木 誠也
https://npb.jp/bis/players/71375118.html,岩本 貴裕
https://npb.jp/bis/players/91795137.html,下水流 昂
https://npb.jp/bis/players/01405130.html,野間 峻祥
https://npb.jp/bis/players/51155110.html,赤松 真人
https://npb.jp/bis/players/71975138.html,正隨 優弥
https://npb.jp/bis/players/51955137.html,髙橋 大樹
https://npb.jp/bis/players/01405116.html,松山 竜平
https://npb.jp/bis/players/01205136.html,永井 敦士
https://npb.jp/bis/players/23925132.html,Ｘ．バティスタ
https://npb.jp/bis/players/11815135.html,三好 匠
https://npb.jp/bis/players/13715138.html,Ｅ．モンティージャ
https://npb.jp/bis/players/83585138.html,Ｊ．サンタナ
