url,name
https://npb.jp/bis/players/91495139.html,森 友哉
https://npb.jp/bis/players/73375132.html,渡邉 大樹
https://npb.jp/bis/players/21825130.html,山﨑 福也
https://npb.jp/bis/players/43345153.html,山下 舜平大
https://npb.jp/bis/players/71875151.html,宮城 大弥
https://npb.jp/bis/players/81285112.html,平野 佳寿
https://npb.jp/bis/players/81985157.html,曽谷 龍平
https://npb.jp/bis/players/53355134.html,山本 由伸
https://npb.jp/bis/players/83185134.html,山岡 泰輔
https://npb.jp/bis/players/81785132.html,近藤 大亮
https://npb.jp/bis/players/21025132.html,竹安 大知
https://npb.jp/bis/players/41845151.html,村西 良太
https://npb.jp/bis/players/41745157.html,齋藤 響介
https://npb.jp/bis/players/41045136.html,田嶋 大樹
https://npb.jp/bis/players/51755136.html,鈴木 康平
https://npb.jp/bis/players/81085131.html,比嘉 幹貴
https://npb.jp/bis/players/63765157.html,Ｊ．コットン
https://npb.jp/bis/players/41645151.html,前 佑囲斗
https://npb.jp/bis/players/01105153.html,阿部 翔太
https://npb.jp/bis/players/61665136.html,本田 仁海
https://npb.jp/bis/players/41645157.html,日髙 暖己
https://npb.jp/bis/players/03505155.html,横山 楓
https://npb.jp/bis/players/51755134.html,黒木 優太
https://npb.jp/bis/players/11915155.html,小木田 敦也
https://npb.jp/bis/players/61465131.html,山田 修義
https://npb.jp/bis/players/73275155.html,Ｊ．ワゲスパック
https://npb.jp/bis/players/33335134.html,山﨑 颯一郎
https://npb.jp/bis/players/11315138.html,漆原 大晟
https://npb.jp/bis/players/13315132.html,吉田 凌
https://npb.jp/bis/players/71175136.html,東 晃平
https://npb.jp/bis/players/31535153.html,宇田川 優希
https://npb.jp/bis/players/41645139.html,若月 健矢
https://npb.jp/bis/players/11815155.html,福永 奨
https://npb.jp/bis/players/81185139.html,石川 亮
https://npb.jp/bis/players/81085138.html,頓宮 裕真
https://npb.jp/bis/players/01405153.html,中川 拓真
https://npb.jp/bis/players/51355132.html,石岡 諒太
https://npb.jp/bis/players/31135135.html,安達 了一
https://npb.jp/bis/players/91495130.html,西野 真弘
https://npb.jp/bis/players/11815130.html,宗 佑磨
https://npb.jp/bis/players/81485155.html,野口 智哉
https://npb.jp/bis/players/11515132.html,大城 滉二
https://npb.jp/bis/players/83785157.html,Ｆ．シュウィンデル
https://npb.jp/bis/players/91995151.html,紅林 弘太郎
https://npb.jp/bis/players/91295157.html,内藤 鵬
https://npb.jp/bis/players/91395138.html,太田 椋
https://npb.jp/bis/players/13115136.html,山足 達也
https://npb.jp/bis/players/51755138.html,宜保 翔
https://npb.jp/bis/players/51255138.html,中川 圭太
https://npb.jp/bis/players/63565155.html,渡部 遼人
https://npb.jp/bis/players/01605136.html,福田 周平
https://npb.jp/bis/players/21925153.html,元 謙太
https://npb.jp/bis/players/61965157.html,杉澤 龍
https://npb.jp/bis/players/51955153.html,来田 涼斗
https://npb.jp/bis/players/41145155.html,池田 陵真
https://npb.jp/bis/players/91995130.html,佐野 皓大
https://npb.jp/bis/players/31535130.html,小田 裕也
https://npb.jp/bis/players/61365112.html,Ｔ－岡田
https://npb.jp/bis/players/11215153.html,佐野 如一
https://npb.jp/bis/players/61965132.html,杉本 裕太郎
https://npb.jp/bis/players/63065157.html,Ｊ．ニックス
https://npb.jp/bis/players/83085157.html,Ｍ．ゴンザレス
https://npb.jp/bis/players/61065157.html,茶野 篤政
https://npb.jp/bis/players/81385134.html,小野 泰己
https://npb.jp/bis/players/01305155.html,大里 昂生
https://npb.jp/bis/players/21625132.html,廣岡 大志
https://npb.jp/bis/players/13915157.html,Ｌ．セデーニョ
https://npb.jp/bis/players/11615151.html,平野 大和
